"","STATUS_PANTINUM","STATUS_GOLD","STATUS_SILVER","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","BENEFIT_FLAG","BUYER_FLAG"
"273",0,0,0,7,20,16,115,130,132,137,108.9,132.8,154.8,100,116.8,0,0,"0"
"274",0,0,0,0,0,21,185,207,188,189,165,169.5,182.8,165.6,159.3,1,0,"1"
"275",0,0,0,7,24,17,173,164,159,166,171.3,148.6,154.7,143.1,123.2,0,0,"0"
"276",0,0,0,4,32,16,123,127,128,131,155.8,133.1,146.1,102.5,100.1,0,0,"0"
"277",0,0,0,2,92,20,164,165,170,177,218.9,186.4,124.4,134.6,186.4,0,0,"0"
"278",0,0,0,1,144,21,136,142,137,129,73.8,108.2,142.9,134,131.5,0,0,"0"
"279",0,0,0,7,28,24,177,171,165,161,84.9,123.5,129,129.8,133,0,0,"0"
"280",0,0,0,5,32,12,135,160,165,161,148.3,179,166,157.2,163.8,0,0,"0"
"281",0,0,0,7,28,17,175,180,177,176,129.1,137.1,117.5,117.9,162.6,0,0,"0"
"282",0,0,0,5,40,23,185,179,173,191,179.6,199.8,192.4,166.1,148.8,0,0,"0"
"283",0,0,1,1,172,23,168,170,166,169,209.5,234.8,211.2,216,248.4,0,1,"0"
"284",0,0,0,5,32,17,145,153,158,167,152.1,132.3,120.7,121.4,160.6,0,0,"0"
"285",0,0,0,5,36,26,148,156,163,171,176.5,173.9,147.1,170.8,177,0,0,"0"
"286",0,0,0,1,128,16,125,134,127,120,101.6,112.3,108.6,87.9,117.8,0,0,"0"
"287",0,0,0,0,0,14,182,179,190,181,182.4,177.1,183.7,149.4,175.5,0,0,"0"
"288",0,0,0,2,56,18,113,111,126,146,201.4,172.8,171.5,146.2,142.1,0,0,"0"
"289",0,0,0,5,36,22,173,180,177,177,157.1,156.6,153.6,172.8,159.4,0,0,"0"
"290",0,0,0,2,80,16,155,144,155,173,171.5,203.9,182.6,184.1,206.1,0,0,"0"
"291",0,0,0,9,20,25,158,154,159,135,158.6,180.3,195.2,197.3,142.4,0,0,"0"
"292",0,0,0,5,36,18,149,140,143,164,100.4,146.6,148.3,112.9,164.1,0,0,"0"
"293",0,1,0,1,336,29,382,345,335,339,379.4,358.3,317.4,294.9,353.3,0,1,"0"
"294",0,1,0,4,80,19,272,313,312,305,342.8,354.3,359,361.7,334.1,0,0,"0"
"295",0,0,0,7,24,14,133,149,151,146,179.3,192.7,170.1,191.6,149.6,0,0,"0"
"296",0,0,1,2,112,23,217,218,213,215,263.1,287.8,243.9,255.1,209.5,0,0,"0"
"297",0,0,0,2,84,11,163,167,172,175,192.5,225.7,217.5,188.2,164.3,0,0,"0"
"298",0,0,0,3,48,17,141,138,141,140,166.7,138.9,140.4,127.6,94.9,0,0,"0"
"299",0,0,0,3,44,22,129,116,127,240,134.4,163.7,211.7,247,208.3,0,0,"0"
"300",0,0,0,4,36,17,142,136,153,133,159.9,102.3,126.7,123.9,129.6,0,0,"0"
"301",0,0,0,9,0,23,32,121,133,145,86.5,98.2,147.7,165.6,135.1,0,0,"0"
"302",0,0,0,4,48,22,199,187,194,181,180.3,174.3,142.3,172.1,208.1,0,0,"0"
"303",0,0,1,2,104,23,198,183,185,196,217.5,245.1,226.6,204.7,199.4,0,1,"0"
"304",0,0,0,4,32,21,127,123,128,137,94.3,129.4,110,130,120.5,0,0,"0"
"305",0,0,0,4,32,17,137,127,134,134,135.8,133.2,104.3,126.5,121.9,0,0,"0"
"306",0,0,0,3,40,18,110,118,126,132,133.9,166.7,200.5,164.3,112.1,0,0,"0"
"307",0,0,0,7,28,21,190,194,179,176,157.6,170.2,173.8,184.3,209.1,0,0,"0"
"308",0,0,1,6,44,25,240,259,259,257,243.6,232.8,246.4,252.2,242.9,0,1,"0"
"309",0,0,0,7,20,19,132,138,142,152,112.2,124.1,111.9,98.5,182.5,0,0,"0"
"310",0,0,1,5,48,21,221,217,218,212,225.3,215.5,238.5,213.7,208.9,1,0,"0"
"311",0,1,0,6,52,21,300,303,310,290,333.3,331.4,306,250.6,287.6,0,0,"0"
"312",0,0,0,3,64,22,192,182,177,170,142,66.3,121.6,125,156.4,0,0,"0"
"313",0,0,1,5,48,19,226,242,216,237,237.8,190.6,218.7,217.9,229.9,1,0,"0"
"314",0,0,1,2,140,22,285,270,253,279,243.9,274.9,253.9,286.8,312.5,0,0,"0"
"315",0,0,1,5,56,24,280,276,280,277,324.1,329.1,295.4,292.4,239.3,0,0,"0"
"316",0,1,0,5,68,18,334,334,318,328,428.3,367.5,351.7,350.2,369,0,1,"0"
"317",0,0,0,4,40,16,135,138,149,151,110.5,141.4,156.7,165.3,207.2,0,0,"0"
"318",0,0,1,2,136,23,270,248,280,264,301,296.3,243.2,254,239.7,0,0,"0"
"319",0,0,0,8,24,30,174,167,172,168,153.9,143.5,144,138.1,167.3,0,0,"0"
"320",0,0,0,3,56,16,142,144,156,133,157.3,151.5,127.9,162.9,135.2,0,0,"0"
"321",0,1,0,8,40,24,279,286,297,306,312.4,317.9,317.1,346,342.3,0,0,"0"
"322",0,1,0,9,40,26,360,351,356,354,318.6,352.9,346.5,308.6,323.3,0,1,"0"
"323",0,0,0,1,112,21,112,137,138,69,112.9,108.8,95.8,109.4,82.7,0,0,"0"
"324",0,0,0,3,48,17,137,136,138,132,140.7,99.7,89.7,77.5,117.3,0,0,"0"
"325",0,0,0,2,92,26,179,182,199,189,183.2,200.5,189.9,179.4,210,0,0,"0"
"326",0,0,0,3,48,15,143,154,140,141,139.9,172,167.7,146.6,140.3,0,0,"0"
"327",0,1,0,5,64,28,312,329,332,336,282.9,321.7,339.3,360.4,354.9,0,1,"0"
"328",0,0,0,5,32,23,133,148,143,132,132.4,105.6,113.5,108.9,92,0,0,"0"
"329",0,0,0,9,24,21,198,191,187,171,195.5,166.5,133.8,148,128.7,0,0,"0"
"330",0,0,0,5,40,27,161,181,182,178,179.5,167.4,167.3,150.9,160.2,0,0,"0"
"331",0,0,0,4,24,23,87,139,126,124,143.2,174.6,120,95.5,139.1,0,0,"0"
"332",0,0,0,4,36,18,148,140,135,137,191.9,161.1,137.7,119,161.7,0,0,"0"
"333",0,0,0,2,76,14,142,155,151,139,65.5,49,94.5,105.9,125.6,0,0,"0"
"334",0,0,0,2,64,21,122,126,128,121,189,161.3,131.3,103,96.3,0,0,"0"
"335",0,0,1,4,60,24,238,219,238,224,213.9,255.3,207.1,190.6,219.9,1,0,"1"
"336",0,0,0,9,20,24,187,189,180,169,171.7,197.1,171.2,196.5,189.4,1,0,"1"
"337",0,0,0,3,68,19,198,199,197,182,164.4,140.6,132.9,163.1,208.8,0,0,"0"
"338",0,0,0,0,0,22,128,139,140,148,82.4,93,108.2,94.7,148.2,0,0,"0"
"339",0,0,0,1,168,17,179,165,168,172,161.5,165.2,166.2,146.1,174.1,0,0,"0"
"340",0,0,1,1,204,18,204,209,208,220,201.3,211.1,200.9,225.2,249.5,0,0,"0"
"341",0,0,0,3,48,19,140,138,141,138,169.4,162.4,166.5,143,179.4,0,0,"0"
"342",0,0,0,0,0,20,132,149,145,148,69.6,89.7,93.3,122.5,158.3,0,0,"0"
"343",0,0,0,7,20,17,137,106,112,90,132.8,88.7,110.4,103.9,82.8,0,0,"0"
"344",0,1,0,4,84,27,336,325,323,326,361.4,350.7,314.9,307.9,287.7,0,1,"0"
"345",0,0,1,5,44,16,207,221,225,219,201.2,177.6,235.5,249.1,240,0,1,"0"
"346",0,0,0,3,60,16,175,181,177,184,184.2,149.5,183.7,166,173.5,0,0,"0"
"347",0,0,0,1,132,26,140,131,132,131,171.4,131.8,162.3,166,177.5,0,0,"1"
"348",0,0,0,4,48,15,158,199,197,190,162.8,181.7,154.1,161.6,217,0,0,"0"
"349",0,0,1,2,108,18,246,214,232,228,315,307.2,208.3,217.8,190.7,1,1,"0"
"350",0,0,0,1,176,24,167,183,193,176,145.9,157.5,161.7,177,154.2,0,0,"0"
"351",0,0,0,2,76,19,164,157,159,147,185.6,126.8,114.1,127,126.5,0,0,"0"
"352",0,0,0,8,20,25,138,148,154,137,175.1,157.1,161,136.8,154.8,0,0,"0"
"353",0,0,0,3,56,18,156,116,137,168,118.5,113.8,156.6,185.1,157.9,0,0,"0"
"354",0,0,0,4,44,26,196,174,162,140,161.6,130.2,153.3,164.3,133.2,0,0,"0"
"355",0,1,0,5,64,23,362,319,236,264,302,301.8,294.7,305.5,302.7,0,1,"0"
"356",0,0,0,6,28,21,124,143,137,142,128.7,130.8,168.5,195.8,182.7,0,0,"0"
"357",0,0,1,7,48,25,268,268,301,310,258.5,226.6,289,305.5,299.9,0,0,"0"
"358",0,0,1,3,76,23,218,215,222,222,255.5,228.4,234.1,274.2,264.5,0,1,"0"
"359",0,0,0,3,64,33,186,182,186,168,159.2,170.4,166.4,145.8,162.3,0,0,"0"
"360",0,0,1,6,32,22,165,169,179,181,222.4,217.7,221.7,192.8,230.8,0,1,"0"
"361",0,0,0,2,68,15,129,133,129,125,119.9,98,138.5,148.1,127.6,0,0,"0"
"362",0,0,1,8,32,28,253,256,246,249,268.2,304.8,270.8,259.2,237.6,1,0,"1"
"363",0,0,1,3,96,22,306,286,280,276,290.4,300.6,261.2,295.1,273.4,0,0,"0"
"364",0,1,0,5,64,25,318,339,329,328,380,356.9,322.5,353.4,377.6,0,1,"0"
"365",0,0,0,4,36,19,131,146,138,137,191.8,119.8,129.2,148.9,146.1,0,0,"0"
"366",0,0,0,3,52,17,128,138,147,139,140.9,143.1,159.3,123.4,105,0,0,"0"
"367",0,0,0,6,32,23,174,160,159,153,136.9,151.1,132.8,102.4,94.1,0,0,"0"
"368",0,1,0,4,88,28,340,343,335,339,253.2,286.1,313,334.8,336.3,0,0,"0"
"369",0,0,0,5,40,21,159,143,107,78,229.1,184.6,171.5,200.4,178.3,0,0,"0"
"370",0,0,1,5,40,24,178,166,176,187,220.6,255,196.9,208.1,198.5,0,0,"0"
"371",0,0,0,5,32,15,169,149,175,149,212.6,198.1,168.8,161.4,136.9,0,0,"0"
"372",0,0,0,4,32,22,122,128,127,115,103.2,99.5,67.9,67.3,45.1,0,0,"0"
"373",0,0,1,2,116,25,256,249,252,229,269.5,337.3,274.6,230.5,208.1,0,1,"0"
"374",0,0,0,5,28,17,140,140,139,161,166.3,153.4,190.7,234.5,215.9,0,0,"0"
"375",0,0,0,8,24,20,182,181,186,186,146,147.7,134,184.8,199,0,0,"0"
"376",0,0,1,5,48,27,230,225,223,227,203.6,198.9,218.6,204.7,258.1,0,0,"1"
"377",0,0,0,5,28,16,129,136,135,150,151.1,165.4,116.6,131.3,186.8,0,0,"0"
"378",0,0,0,4,40,25,142,138,147,149,65.1,83.9,98.2,179.6,174.6,0,0,"0"
"379",0,0,0,3,60,23,174,177,182,177,71.3,110.4,149.9,200,239,0,0,"0"
"380",0,0,0,4,32,19,116,121,123,120,139.3,114.8,108.6,93.7,88.5,0,0,"0"
"381",0,0,0,1,136,19,134,133,149,138,194.5,172.5,155.3,143,141.4,0,0,"1"
"382",0,0,1,8,36,24,277,288,288,281,293.6,279.5,276.2,296.8,267.9,0,0,"0"
"383",0,0,0,2,76,18,156,155,146,130,126.6,121,75.7,145.1,138.1,0,0,"0"
"384",0,0,1,5,52,26,253,245,241,256,229,275.9,261.7,273.6,258.9,0,0,"0"
"385",0,0,0,3,76,22,201,214,227,200,142.3,173.3,178.5,163.3,165.4,0,0,"1"
"386",0,0,0,4,40,16,158,163,172,134,103.3,107.2,82.5,93.3,117.2,0,0,"0"
"387",0,0,0,5,32,18,164,153,160,161,193.1,173,169,159.4,178.1,0,0,"0"
"388",0,0,0,1,136,26,133,137,132,143,61.1,68.3,100.9,148.9,160.9,0,0,"0"
"389",0,0,0,2,92,16,173,166,179,184,181.6,173.4,208.8,196.8,203.8,0,0,"0"
"390",0,0,0,2,88,25,176,176,171,170,199.3,196.9,181.8,181.3,156.7,0,0,"0"
"391",0,0,0,7,28,23,143,154,160,175,144.9,156.3,156.6,193.1,206.5,0,0,"0"
"392",0,0,1,1,192,27,188,187,191,191,256,201.3,212,169.5,186.2,0,0,"1"
"393",0,0,1,5,40,17,199,215,206,213,286.9,260.1,246,229.4,227.9,1,0,"1"
"394",0,0,1,4,60,22,222,215,222,227,254,296.9,278.7,268.9,270.1,0,0,"1"
"395",0,0,0,4,36,19,153,149,135,141,126.9,113.1,121,155.2,148.2,0,0,"0"
"396",0,0,0,4,48,21,190,196,183,183,175.9,165.8,206.7,203.7,205,0,0,"0"
"397",0,0,1,7,40,18,244,241,249,254,274.7,297.3,297,277.8,228.6,0,0,"0"
"398",0,0,0,5,32,16,153,144,151,165,185.9,188.8,191.3,170.8,145.5,0,0,"0"
"399",0,0,1,6,44,23,247,266,251,245,202.9,189.7,239.2,246.6,251.7,0,0,"0"
"400",0,0,0,4,36,18,126,137,131,133,101.5,104.2,116.1,119.2,127.9,0,0,"0"
"401",0,0,1,4,64,24,261,246,238,245,280.6,250.3,281.3,291.1,245.7,0,0,"1"
"402",0,1,0,4,84,20,329,322,317,314,374.5,354.7,343.1,273.7,260.1,0,0,"0"
"403",0,0,0,4,36,23,160,180,136,197,214.1,223.4,190.2,168.6,193.6,0,0,"0"
"404",0,0,0,7,28,25,178,183,167,166,186.9,185.1,183.7,184.2,170.4,0,0,"0"
"405",0,0,0,5,44,29,207,215,212,208,225.5,190.6,199.3,187.4,151.4,0,0,"1"
"406",0,0,0,1,128,23,128,114,113,124,174.4,150.2,110,123.6,96.6,0,0,"0"
"407",0,0,0,4,36,23,142,156,159,164,119.1,136.2,167.6,163.4,202.9,0,0,"1"
"408",0,0,0,7,32,20,177,194,211,196,164.2,164,145.4,185.2,183.7,0,0,"0"
"409",0,0,0,1,148,20,147,180,192,192,183.3,132,130.8,163.8,157.2,0,0,"0"
"410",0,0,0,4,44,11,173,164,162,161,237.5,213,167.4,168.8,119.7,0,0,"0"
"411",0,0,1,8,36,19,253,263,270,268,228.3,269,261.7,250.4,281.8,1,0,"0"
"412",0,0,1,3,68,16,194,169,178,192,192.4,227.1,259.9,251.3,239.1,0,0,"0"
"413",0,0,1,3,116,18,335,338,333,324,275.4,293.5,266,263.2,316.9,0,1,"0"
"414",0,0,1,9,24,21,188,208,218,233,211.2,196.8,171.2,234.2,251.7,0,1,"1"
"415",0,0,0,11,0,20,184,172,163,168,201.4,162.1,147,100.3,99.6,0,0,"1"
"416",0,0,1,9,32,22,257,266,264,260,295,289.3,283.9,269.7,306.6,0,0,"0"
"417",0,0,0,5,28,12,138,130,135,145,156.8,178.2,169.1,204.3,204.3,0,0,"0"
"418",0,0,0,3,64,17,157,159,183,187,176.2,126.1,133.5,159.4,216.8,0,0,"0"
"419",0,0,0,2,68,17,133,129,134,128,125.9,119.4,117.9,126,131.4,0,0,"0"
"420",0,0,0,4,36,25,130,137,137,143,158.1,159.1,189,207.9,189.7,0,0,"0"
"421",0,0,0,7,28,27,186,187,176,170,177,149.5,110.3,121.7,164.4,0,0,"0"
"422",0,0,0,5,36,21,172,166,159,161,218.9,227.1,199.6,156.1,127,0,0,"0"
"423",0,0,0,1,156,19,158,175,148,158,111.1,163.3,185.3,179.4,190.9,0,0,"1"
"424",0,0,0,2,68,12,143,126,135,158,160.5,117.1,108.8,139.5,179.4,0,0,"1"
"425",0,0,0,2,108,20,217,215,217,208,196.5,196.1,150.2,138.8,183.5,1,0,"0"
"426",0,0,0,8,24,19,194,165,165,158,154.7,139.2,161.9,159.5,120,0,0,"0"
"427",0,0,0,4,36,22,81,176,124,171,184.8,163.2,161.6,193.1,202,0,0,"0"
"428",0,0,0,6,24,20,135,122,109,128,78.8,101.1,135.6,140.9,124.6,0,0,"0"
"429",0,1,0,6,68,24,396,380,392,319,315.6,331.8,333.4,329.8,320.1,0,1,"0"
"430",0,0,1,4,40,15,134,139,154,159,215.2,232.8,198.2,206.3,183.7,0,0,"0"
"431",0,0,0,7,28,23,194,182,181,179,173,182.4,136,141.3,179.1,0,0,"0"
"432",0,0,0,5,36,24,160,160,143,149,109,144.8,156.1,167.6,168.4,0,0,"0"
"433",0,0,0,2,68,30,133,20,60,125,113.5,81.8,113.8,123.2,112.5,0,0,"0"
"434",0,0,0,2,72,18,131,138,146,138,195.1,176.7,136.8,155.1,131.9,0,0,"0"
"435",0,0,0,4,48,20,182,178,172,177,191.9,171.6,156.1,121.8,200.1,0,0,"0"
"436",0,0,0,5,36,21,176,179,174,184,178.9,186,214.4,190.2,193.6,0,0,"0"
"437",0,0,0,3,44,19,126,131,118,115,75.4,116.8,91.9,89,81.7,0,0,"0"
"438",0,0,0,5,28,18,144,144,143,136,100,114,136.7,152.9,180.8,0,0,"1"
"439",0,0,0,4,36,19,126,139,144,142,164.7,170.9,222.9,170.5,158.3,0,0,"0"
"440",0,0,0,3,60,19,169,173,171,167,178.6,127.8,126.9,117.6,117.8,0,0,"0"
"441",0,0,0,3,44,20,127,136,124,128,129.5,137,122.7,162.2,118.7,0,0,"0"
"442",0,0,1,6,48,28,233,286,285,256,243.3,265.8,228.7,174.2,232.3,0,0,"0"
"443",0,0,0,4,36,18,125,131,120,131,127.9,137.5,84.6,115,130,0,0,"0"
"444",0,0,0,7,24,12,127,61,114,142,184.7,182.2,181.6,97.9,159.3,0,0,"0"
"445",0,0,0,4,44,17,171,167,162,168,177.8,129.6,135.5,147.5,120.6,0,0,"0"
"446",0,0,1,1,212,23,219,212,206,205,266.3,238.9,226.3,233.3,209.8,0,0,"0"
"447",0,0,1,4,68,24,257,236,237,245,189.1,228.5,237.4,253.4,266,0,1,"0"
"448",0,0,0,3,60,21,172,176,174,180,137.9,166.1,168.4,201,159.6,0,0,"0"
"449",0,0,1,9,24,24,220,214,219,215,239.6,243.1,281.7,240.5,253.9,0,0,"1"
"450",0,0,0,4,32,17,134,135,143,137,166.5,197.3,177.5,198.4,147.2,0,0,"0"
"451",0,0,1,5,56,18,268,251,245,250,277.4,270.5,298.4,199.9,215,1,0,"0"
"452",0,0,1,3,56,27,174,164,164,168,215.8,215.9,213.6,206.7,208,0,0,"0"
"453",0,0,0,1,120,21,123,124,116,119,74,123.6,91.6,60.9,97.1,0,0,"0"
"454",0,0,0,5,28,17,148,143,129,131,105.3,66,97.5,104.9,91.9,0,0,"0"
"455",0,1,0,4,88,24,320,322,330,338,292.8,286.4,330.3,315.3,336.1,0,1,"0"
"456",0,0,0,0,0,16,146,155,146,146,112.5,150.5,144.9,113.1,121.8,0,0,"0"
"457",0,0,0,2,80,17,159,134,112,133,207.4,162.3,140.6,150.2,173.8,0,0,"0"
"458",0,0,0,4,36,20,136,139,135,140,197,130.1,134.1,144.2,145.4,0,0,"0"
"459",0,0,0,4,60,20,267,219,244,236,163.1,184.3,180.6,182.1,196.9,0,0,"0"
"460",0,0,0,1,188,18,177,179,171,161,144.4,134.9,127,137.9,147.8,0,0,"0"
"461",0,0,0,2,88,18,177,174,170,170,121.6,149.4,157.5,132,153.6,0,0,"0"
"462",0,0,1,2,148,26,289,273,291,311,296.7,325.7,289.4,290.3,293.1,0,1,"0"
"463",0,0,0,7,24,20,115,129,125,132,71.8,109.8,157.2,144.4,160,0,0,"0"
"464",0,0,0,3,52,20,150,160,166,136,198.2,175,170.1,150.4,109.5,0,0,"0"
"465",0,0,0,3,44,24,133,133,124,123,134.2,141.7,142.1,146.1,120.4,0,0,"0"
"466",0,0,0,4,36,9,139,137,146,138,111.4,136.5,148.5,133.8,132.7,0,0,"0"
"467",0,0,0,1,188,21,187,172,176,176,198.4,177,178.4,177.7,176.1,0,0,"0"
"468",0,0,1,0,0,14,177,179,185,186,223.4,237,189.8,215.4,227.6,0,1,"0"
"469",0,0,0,3,52,21,146,140,136,140,82.6,74.2,104.4,129.2,132.4,0,0,"0"
"470",0,0,1,0,0,25,223,230,221,220,180.3,209.1,189.5,215.7,248.5,0,1,"0"
"471",0,0,0,2,88,27,182,174,178,173,154.3,165.1,121.2,143.8,181.9,0,0,"0"
"472",0,0,0,6,24,20,134,109,142,136,161.8,158.2,154.2,147.8,137.1,0,0,"0"
"473",0,1,0,3,108,30,333,304,311,321,285.5,334.6,316.7,307.3,295.8,0,0,"0"
"474",0,0,0,3,52,20,136,150,157,146,132.8,121.2,143.7,158.4,142.3,0,0,"0"
"475",0,0,0,3,72,20,239,216,233,169,147.9,153.1,195.6,167.1,145.2,0,0,"0"
"476",0,0,0,5,28,19,142,140,137,132,107.9,120.8,163.2,175.6,164.2,0,0,"0"
"477",0,0,1,6,36,23,198,212,220,233,274.3,289.1,239.6,222.7,238,0,0,"0"
"478",0,0,0,1,196,25,181,216,203,195,148.7,117.5,142.6,146.9,189.4,0,0,"0"
"479",0,0,1,6,44,30,242,239,235,241,239.1,220.4,199.7,185.6,182.3,1,0,"0"
"480",0,0,0,6,32,28,174,176,168,167,158.4,131.7,115.1,120.3,152.1,0,0,"0"
"481",0,0,1,4,68,30,271,260,257,261,210.2,202.9,177.2,178.7,257.6,1,0,"0"
"482",0,0,1,6,48,21,258,277,271,274,260.7,225.2,236.3,292.4,252.8,0,0,"0"
"483",0,0,0,2,76,19,132,145,154,160,194.9,206.7,191.5,192.9,201.8,0,0,"0"
"484",0,0,0,6,24,25,127,118,130,127,143,125.9,148.3,137.3,81.4,0,0,"0"
"485",0,0,0,3,36,14,99,85,116,133,138.6,123.4,178.2,179.5,159.6,0,0,"0"
"486",0,0,0,1,172,22,174,161,168,164,154.5,153.6,173.8,176.6,198,0,0,"1"
"487",0,0,0,6,24,21,139,152,131,138,146.5,144.3,119.7,128.5,134.6,0,0,"0"
"488",0,0,0,4,48,16,182,181,179,179,149.8,166.7,170.2,128.2,168.4,0,0,"0"
"489",0,0,0,3,48,20,163,138,140,140,108.1,101.6,109.5,148.8,131.1,0,0,"0"
"490",0,0,0,1,192,20,189,182,189,187,160.1,182.3,206,216.6,176.4,0,0,"0"
"491",0,0,0,5,36,21,159,160,175,173,130.9,160.6,178.9,162.5,133.7,0,0,"0"
"492",0,0,1,1,208,28,217,201,205,214,220.4,250.7,259.9,244.2,214.3,1,0,"1"
"493",0,1,0,3,120,29,346,362,355,361,354,356,359.3,382.2,338.3,0,1,"0"
"494",0,0,0,7,20,22,130,140,152,163,223,215.4,208.1,187.8,163.5,0,0,"0"
"495",0,0,0,5,36,15,186,179,167,170,148.6,150.7,182.5,123.5,133.5,0,0,"0"
"496",0,0,0,5,28,18,134,137,129,137,145.8,160.6,179,168.6,140.9,0,0,"0"
"497",0,0,0,4,36,13,148,136,133,131,164.6,135.5,158.5,152,154.6,0,0,"0"
"498",0,0,1,6,40,21,223,231,224,230,238.4,275.9,250.6,301.5,266.7,0,0,"0"
"499",0,0,0,1,220,20,211,217,208,209,227.8,170.8,168.5,193.6,214.3,0,0,"1"
"500",0,0,0,0,0,21,209,198,209,209,185.7,189.2,167.3,182.1,178.9,0,0,"0"
"501",0,0,0,8,20,16,132,141,131,133,174.6,147.5,202.3,204,132.4,0,0,"0"
"502",0,0,0,6,28,22,160,164,168,178,142.3,136.6,167.5,175.3,185.3,0,0,"0"
"503",0,0,0,5,28,17,144,140,129,139,165.6,184.5,176.6,189.8,117.7,0,0,"0"
"504",0,0,0,3,72,24,208,217,216,199,181.4,188.7,162.6,171.4,163.2,0,0,"0"
"505",0,0,0,6,28,18,143,144,146,151,161.2,144.8,165.6,155.4,168.6,0,0,"0"
"506",0,0,1,8,28,25,227,218,207,194,194.1,227,226.6,179.7,200.2,0,1,"0"
"507",0,0,0,2,80,20,154,113,153,106,107.4,107.8,131.8,170,165.7,0,0,"0"
"508",0,0,0,4,40,15,160,152,143,145,172.8,158.8,131.6,148.3,149.8,0,0,"1"
"509",0,0,0,3,68,23,184,198,187,195,191.3,190.4,164,164.1,151.4,0,0,"0"
"510",0,0,0,3,56,32,169,166,165,165,150.2,128.1,127.1,136.1,159.3,0,0,"0"
"511",0,0,0,3,48,21,136,139,139,147,179.9,216.4,186.6,210.9,183,0,0,"0"
"512",0,0,0,3,52,17,139,146,145,135,132.3,138.3,177.6,178.5,162.7,0,0,"0"
"513",0,0,1,3,64,17,184,185,189,187,180.1,180.6,195.6,219.3,231,0,1,"0"
"514",0,0,1,4,48,22,173,203,204,189,181.4,265.3,243.5,218.8,192.8,0,0,"0"
"515",0,0,0,4,36,16,145,144,141,130,159.1,134.2,124.1,130.6,139.9,0,0,"0"
"516",0,0,1,6,32,20,156,180,181,188,216.3,202.1,186.2,209,198.2,0,0,"0"
"517",0,0,0,4,48,20,181,188,182,181,259.4,191.9,179.5,163.2,175.2,0,0,"0"
"518",0,0,0,9,20,13,157,179,175,180,205.6,163.8,113.9,156.1,185,0,0,"0"
"519",0,0,0,5,32,23,125,158,146,137,126.1,154.8,171.9,109.8,117.9,0,0,"0"
"520",0,0,0,4,48,23,204,208,197,183,177.1,145.8,121.5,103.4,117.1,0,0,"0"
"521",0,0,1,4,56,26,217,216,214,224,252.4,227.7,237.2,244.5,234.2,0,0,"1"
"522",0,0,0,4,36,19,135,147,144,140,122.2,102,104.4,159.7,144.6,0,0,"0"
"523",0,0,0,5,36,26,177,181,172,169,151.9,171.7,189.5,185,175.7,0,0,"0"
"524",0,1,0,3,112,20,332,329,332,329,332.6,359.9,301.9,282.6,312.2,0,1,"0"
"525",0,0,0,4,32,27,137,127,126,130,117.6,149.9,152.1,89.9,109.8,0,0,"0"
"526",0,0,0,5,28,16,141,138,129,136,200.6,212.8,182.3,164.2,183.2,0,0,"0"
"527",0,0,1,4,60,23,212,253,240,240,261.5,239.3,201.8,182.2,218.3,0,0,"0"
"528",0,0,1,2,104,28,199,206,209,211,216.8,242.4,226.1,236.4,234.5,0,0,"0"
"529",0,0,1,4,40,18,157,183,187,175,168.9,209.1,202,229.4,210.8,0,1,"0"
"530",0,0,0,6,28,18,134,148,138,139,104.5,64,84.3,109.5,143.6,0,0,"0"
"531",0,0,0,4,36,19,123,121,129,136,90.1,100.6,129.6,131.5,145.2,0,0,"0"
"532",0,0,0,6,24,10,153,126,119,127,164.3,181,171,158.1,147.2,0,0,"0"
"533",0,0,1,2,104,14,214,215,205,192,184.4,234.6,257.8,229,178.2,0,0,"0"
"534",0,0,0,7,24,20,143,155,145,139,136.2,132.3,137.5,137,135,0,0,"0"
"535",0,0,0,8,20,15,138,133,124,131,155.5,141,83.9,101.3,127.5,0,0,"0"
"536",0,0,0,7,40,20,217,239,261,195,113.8,131.3,126.4,110.1,114.4,0,0,"0"
"537",0,0,0,3,44,21,123,134,129,131,125.3,130.8,140.5,129.9,105.5,0,0,"0"
"538",0,0,0,1,180,19,184,174,181,179,241.6,143.8,155.6,144.8,181.1,0,0,"0"
"539",0,0,0,5,32,19,128,134,141,146,144.8,148.3,179.9,198,192.2,0,0,"0"
"540",0,0,0,8,28,21,233,222,222,218,187.4,176,150.6,193.3,248.8,0,0,"0"
"541",0,0,1,7,44,25,294,298,302,295,270.8,261,256.2,287.2,292.8,0,0,"0"
"542",0,0,0,6,24,18,120,142,135,133,111.1,106.6,135.2,114.5,98.5,0,0,"0"
"543",0,0,0,2,88,22,178,160,169,176,138.7,176.5,210.5,226.2,202.3,0,0,"0"
"544",0,0,1,11,24,19,207,218,226,215,172.5,177.5,216,208.3,234.2,0,0,"1"
"545",0,0,0,3,56,22,168,162,159,163,192.8,191.6,173,123.4,122,0,0,"0"
"546",0,0,0,3,76,24,219,228,218,199,158.5,146.3,140.9,157.6,177.1,0,0,"0"
"547",0,0,0,3,60,16,172,174,169,179,132.7,169.6,161.5,186.2,190.6,0,0,"0"
